https://osgeo.geolexica.org/api/osgeo-lang/korRegistry,Korean Registry@en,https://osgeo.geolexica.org/registers/#language-kor^^http://www.w3.org/2001/XMLSchema#anyURI,https://osgeo.geolexica.org/api/geolexica#Origin,,,,,,,,,,,,
,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,
https://osgeo.geolexica.org/api/osgeo-lang/msa,Malay,,https://osgeo.geolexica.org/api/geolexica#LangCode,ms,msa@en,MSA,,,,,,,,,
,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,
https://osgeo.geolexica.org/api/osgeo-lang/finRegistry,Finnish Registry@en,https://osgeo.geolexica.org/registers/#language-fin^^http://www.w3.org/2001/XMLSchema#anyURI,https://osgeo.geolexica.org/api/geolexica#Origin,,,,,,,,,,,,
,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,
https://osgeo.geolexica.org/api/osgeo-lang/zho,Chinese,,https://osgeo.geolexica.org/api/geolexica#LangCode,zh,zho@en,ZHO,,,,,,,,,
,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,
https://osgeo.geolexica.org/api/osgeo-lang/engRegistry,English Registry@en,https://osgeo.geolexica.org/registers/#language-eng^^http://www.w3.org/2001/XMLSchema#anyURI,https://osgeo.geolexica.org/api/geolexica#Origin,,,,,,,,,,,,
,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,
https://osgeo.geolexica.org/api/osgeo-lang/kor-note,,,http://www.w3.org/2002/07/owl#DatatypeProperty,,,,http://www.w3.org/2004/02/skos/core#Concept,,,,,,,,
https://osgeo.geolexica.org/api/osgeo-lang/zho-note,,,http://www.w3.org/2002/07/owl#DatatypeProperty,,,,http://www.w3.org/2004/02/skos/core#Concept,,,,,,,,
https://osgeo.geolexica.org/api/osgeo-lang/msaRegistry,Malay Registry@en,https://osgeo.geolexica.org/registers/#language-msa^^http://www.w3.org/2001/XMLSchema#anyURI,https://osgeo.geolexica.org/api/geolexica#Origin,,,,,,,,,,,,
,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,
https://osgeo.geolexica.org/api/osgeo-lang/spa,Spanish,,https://osgeo.geolexica.org/api/geolexica#LangCode,es,spa@en,SPA,,,,,,,,,
,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,
https://osgeo.geolexica.org/api/osgeo-lang/dan-note,,,http://www.w3.org/2002/07/owl#DatatypeProperty,,,,http://www.w3.org/2004/02/skos/core#Concept,,,,,,,,
https://osgeo.geolexica.org/api/osgeo-lang/rus-note,,,http://www.w3.org/2002/07/owl#DatatypeProperty,,,,http://www.w3.org/2004/02/skos/core#Concept,,,,,,,,
https://osgeo.geolexica.org/api/osgeo-lang/deu,German,,https://osgeo.geolexica.org/api/geolexica#LangCode,de,deu@en,DEU,,,,,,,,,
,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,
https://osgeo.geolexica.org/api/osgeo-lang/jpnRegistry,Japanese Registry@en,https://osgeo.geolexica.org/registers/#language-jpn^^http://www.w3.org/2001/XMLSchema#anyURI,https://osgeo.geolexica.org/api/geolexica#Origin,,,,,,,,,,,,
,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,
https://osgeo.geolexica.org/api/osgeo-lang/,Language Reference RDF Dataset: OSGeo Glossary (Geolexica),,http://www.w3.org/2002/07/owl#Ontology,,,,,https://osgeo.geolexica.org/api/osgeo-lang/v1.0/,osgeo-lang,Copyright 2022 OSGeo,Language Reference RDF Dataset: OSGeo Glossary (Geolexica)@en,2022-03-18^^http://www.w3.org/2001/XMLSchema#date,2022-03-18^^http://www.w3.org/2001/XMLSchema#date,https://osgeo.geolexica.org/api/osgeo-lang/,https://osgeo.geolexica.org/api/geolexica/v1.0/
,,,http://purl.org/dc/dcmitype/Dataset,,,,,,,,,,,,
https://osgeo.geolexica.org/api/osgeo-lang/jpn,Japanese,,https://osgeo.geolexica.org/api/geolexica#LangCode,ja,jpn@en,JPN,,,,,,,,,
,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,
https://osgeo.geolexica.org/api/osgeo-lang/dan,Danish,,https://osgeo.geolexica.org/api/geolexica#LangCode,da,dan@en,DAN,,,,,,,,,
,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,,,
https://osgeo.geolexica.org/api/osgeo-lang/spa-note,,,http://www.w3.org/2002/07/owl#DatatypeProperty,,,,http://www.w3.org/2004/02/skos/core#Concept,,,,,,,,
https://osgeo.geolexica.org/api/osgeo-lang/ISO_639_1_code,,,http://www.w3.org/2002/07/owl#DatatypeProperty,,,,http://www.w3.org/2004/02/skos/core#Concept,,,,,,,,
