https://isotc211.geolexica.org/api/language#rus-note,,,,,http://www.w3.org/2002/07/owl#DatatypeProperty,,http://www.w3.org/2001/XMLSchema#string,http://www.w3.org/2004/02/skos/core#Concept,,,,,,,
https://isotc211.geolexica.org/api/language#zhoRegistry,,,,Chinese Registry@en,https://isotc211.geolexica.org/api/geolexica#Origin,https://isotc211.geolexica.org/registers/#language-zho^^http://www.w3.org/2001/XMLSchema#anyURI,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,
https://isotc211.geolexica.org/api/language#spaRegistry,,,,Spanish Registry@en,https://isotc211.geolexica.org/api/geolexica#Origin,https://isotc211.geolexica.org/registers/#language-spa^^http://www.w3.org/2001/XMLSchema#anyURI,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,
https://isotc211.geolexica.org/api/geolexica#LangCode,,,,,http://www.w3.org/2002/07/owl#Class,,,,,,,,,,
https://isotc211.geolexica.org/api/language#rus,ru,rus@en,RUS,Russian,https://isotc211.geolexica.org/api/geolexica#LangCode,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,
https://isotc211.geolexica.org/api/language#pol,pl,pol@en,POL,Polish,https://isotc211.geolexica.org/api/geolexica#LangCode,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,
https://isotc211.geolexica.org/api/language#spa-note,,,,,http://www.w3.org/2002/07/owl#DatatypeProperty,,http://www.w3.org/2001/XMLSchema#string,http://www.w3.org/2004/02/skos/core#Concept,,,,,,,
https://isotc211.geolexica.org/api/language#araRegistry,,,,Arabic Registry@en,https://isotc211.geolexica.org/api/geolexica#Origin,https://isotc211.geolexica.org/registers/#language-ara^^http://www.w3.org/2001/XMLSchema#anyURI,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,
https://isotc211.geolexica.org/api/language#danRegistry,,,,Danish Registry@en,https://isotc211.geolexica.org/api/geolexica#Origin,https://isotc211.geolexica.org/registers/#language-dan^^http://www.w3.org/2001/XMLSchema#anyURI,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,
https://isotc211.geolexica.org/api/language#ara,ar,ara@en,ARA,Arabic,https://isotc211.geolexica.org/api/geolexica#LangCode,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,
https://isotc211.geolexica.org/api/language#deuRegistry,,,,German Registry@en,https://isotc211.geolexica.org/api/geolexica#Origin,https://isotc211.geolexica.org/registers/#language-deu^^http://www.w3.org/2001/XMLSchema#anyURI,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,
https://isotc211.geolexica.org/api/language#kor,ko,kor@en,KOR,Korean,https://isotc211.geolexica.org/api/geolexica#LangCode,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,
https://isotc211.geolexica.org/api/language#fin-note,,,,,http://www.w3.org/2002/07/owl#DatatypeProperty,,http://www.w3.org/2001/XMLSchema#string,http://www.w3.org/2004/02/skos/core#Concept,,,,,,,
https://isotc211.geolexica.org/api/language#polRegistry,,,,Polish Registry@en,https://isotc211.geolexica.org/api/geolexica#Origin,https://isotc211.geolexica.org/registers/#language-pol^^http://www.w3.org/2001/XMLSchema#anyURI,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,
https://isotc211.geolexica.org/api/language#eng-note,,,,,http://www.w3.org/2002/07/owl#DatatypeProperty,,http://www.w3.org/2001/XMLSchema#string,http://www.w3.org/2004/02/skos/core#Concept,,,,,,,
https://isotc211.geolexica.org/api/language#msa,ms,msa@en,MSA,Malay,https://isotc211.geolexica.org/api/geolexica#LangCode,,,,,,,,,,
,,,,,http://www.w3.org/2002/07/owl#NamedIndividual,,,,,,,,,,
https://isotc211.geolexica.org/api/language#ara-note,,,,,http://www.w3.org/2002/07/owl#DatatypeProperty,,http://www.w3.org/2001/XMLSchema#string,http://www.w3.org/2004/02/skos/core#Concept,,,,,,,
https://isotc211.geolexica.org/api/language#zho,zh,zho@en,ZHO,Chinese,https://isotc211.geolexica.org/api/geolexica#LangCode,,,,,,,,,,
